Reference,Nom,Categorie,Departement,Marque,Saison,Tailles,Couleurs,Prix,Prix suggere,Stock total,Nb SKUs,Image (Oui/Non),Nb images,Image URLs;;;;;;;;;;;;;;;;
6010725,POLY,Femme,SHORT,UNDER ARMOUR,PRINTEMPS 2026,,,,,0,0,Oui,5,https://underarmour.scene7.com/is/image/Underarmour/V5-6010725-410_FC?rp=standard-0pad%7CcartFullDesktop&qlt=85&bgc=f0f0f0&wid=400&hei=500&op_usm=1.75%2C0.3%2C2%2C0 ; https://underarmour.scene7.com/is/image/Underarmour/V5-6010725-100_FC?rp=standard-0pad%7Cpdp&qlt=85&bgc=f0f0f0&wid=800&hei=1000&op_usm=1.75%2C0.3%2C2%2C0 ; https://underarmour.scene7.com/is/image/Underarmour/V5-6010725-870_FC?rp=standard-0pad%7CcartFullDesktop&qlt=85&bgc=f0f0f0&wid=400&hei=500&op_usm=1.75%2C0.3%2C2%2C0 ; https://underarmour.scene7.com/is/image/Underarmour/V5-6010725-100_WSTBND?rp=standard-0pad%7Cpdp&qlt=85&bgc=f0f0f0&wid=800&hei=1000&op_usm=1.75%2C0.3%2C2%2C0 ; https://underarmour.scene7.com/is/image/Underarmour/V5-6010725-100_FSF?rp=standard-0pad%7Cpdp&qlt=85&bgc=f0f0f0&wid=800&hei=1000&op_usm=1.75%2C0.3%2C2%2C0;;;;;;;;;;;;
6010730,COTON,Fille,HOODIE,UNDER ARMOUR,AUTOMNE 25,,,,,0,0,Oui,5,https://underarmour.scene7.com/is/image/Underarmour/PS6010730-001_HF?rp=standard-0pad%7CcartFullDesktop&qlt=85&bgc=f0f0f0&wid=400&hei=500&op_usm=1.75%2C0.3%2C2%2C0 ; https://underarmour.scene7.com/is/image/Underarmour/PS6010730-538_HF?rp=standard-0pad%7Cpdp&qlt=85&bgc=f0f0f0&wid=800&hei=1000&op_usm=1.75%2C0.3%2C2%2C0 ; https://underarmour.scene7.com/is/image/Underarmour/PS6010730-647_HF?rp=standard-0pad%7CcartFullDesktop&qlt=85&bgc=f0f0f0&wid=400&hei=500&op_usm=1.75%2C0.3%2C2%2C0 ; https://i.ebayimg.com/images/g/sVEAAOSwO~FoKm00/s-l500.jpg ; https://underarmour.scene7.com/is/image/Underarmour/PS6010730-659_HF?rp=standard-0pad%7CcartFullDesktop&qlt=85&bgc=f0f0f0&wid=400&hei=500&op_usm=1.75%2C0.3%2C2%2C0;;;;;;;;;;;;
6010870,COL ROND POLY,Femme,CHANDAIL M.C.,UNDER ARMOUR,PRINTEMPS 2026,,,,,0,0,Oui,5,https://joesusa.com/cdn/shop/files/16458_fm_grande.jpg?v=1777053001 ; https://underarmour.scene7.com/is/image/Underarmour/V5-6010870-100_FC?rp=standard-0pad%7Cpdp&qlt=85&bgc=f0f0f0&wid=800&hei=1000&op_usm=1.75%2C0.3%2C2%2C0 ; https://underarmour.scene7.com/is/image/Underarmour/V5-6010870-008_FC?rp=standard-0pad%7CcartFullDesktop&qlt=85&bgc=f0f0f0&wid=400&hei=500&op_usm=1.75%2C0.3%2C2%2C0 ; https://underarmour.scene7.com/is/image/Underarmour/V5-6010870-603_FC?rp=standard-0pad%7CcartFullDesktop&qlt=85&bgc=f0f0f0&wid=400&hei=500&op_usm=1.75%2C0.3%2C2%2C0 ; https://underarmour.scene7.com/is/image/Underarmour/V5-6010870-498_FC?rp=standard-0pad%7CcartFullDesktop&qlt=85&bgc=f0f0f0&wid=400&hei=500&op_usm=1.75%2C0.3%2C2%2C0;;;;;;;;;;;;
6010874,COL ROND POLY,Femme,CHANDAIL M.C.,UNDER ARMOUR,PRINTEMPS 2026,,,,,0,0,Oui,5,https://edge.curalate.com/v1/img/bAOChSXDqyB7kAy3qzXyRTHx1aWauGvh78emAsEHPnQ=/w/600 ; https://edge.curalate.com/v1/img/PcdpK5N7JGo2VkeKbxkp28r6HBGILbdeZ8q5WFe75IQ=/sc/600x600 ; https://i5.samsclubimages.com/asr/f06ec2fa-8b3d-40b3-ac45-88b6dced0d1d.c537d091fcc3e19a25117342e003a26f.jpeg ; https://underarmour.scene7.com/is/image/Underarmour/V5-6013543-008_FC?rp=standard-0pad%7Cpdp&qlt=85&bgc=f0f0f0&wid=800&hei=1000&op_usm=1.75%2C0.3%2C2%2C0 ; https://underarmour.scene7.com/is/image/Underarmour/V5-6010006-100_FC?rp=standard-0pad%7CcartFullDesktop&qlt=85&bgc=f0f0f0&wid=400&hei=500&op_usm=1.75%2C0.3%2C2%2C0;;;;;;;;;;;;
6010980,POLY,Homme,POLO M.C.,UNDER ARMOUR,PRINTEMPS 2026,,,,,0,0,Oui,5,https://underarmour.scene7.com/is/image/Underarmour/V5-6010980-100_FC?rp=standard-0pad%7CcartFullDesktop&qlt=85&bgc=f0f0f0&wid=400&hei=500&op_usm=1.75%2C0.3%2C2%2C0 ; https://underarmour.scene7.com/is/image/Underarmour/V5-6010980-603_FC?rp=standard-0pad%7CcartFullDesktop&qlt=85&bgc=f0f0f0&wid=400&hei=500&op_usm=1.75%2C0.3%2C2%2C0 ; https://underarmour.scene7.com/is/image/Underarmour/V5-6010980-001_FC?rp=standard-0pad%7CcartFullDesktop&qlt=85&bgc=f0f0f0&wid=400&hei=500&op_usm=1.75%2C0.3%2C2%2C0 ; https://cdn11.bigcommerce.com/s-mkx5msl2io/images/stencil/1280x1280/products/24640/156819/MATCHPLAY-STRIPE-MIDNIGHT-NAVY-MENS-POLO-POLO-6010980-410__S_1__23624.1780950735.png?c=1 ; https://underarmour.scene7.com/is/image/Underarmour/V5-6010980-625_FC?rp=standard-0pad%7CcartFullDesktop&qlt=85&bgc=f0f0f0&wid=400&hei=500&op_usm=1.75%2C0.3%2C2%2C0;;;;;;;;;;;;
6011331,POLY,Garçon,POLO M.C.,UNDER ARMOUR,PRINTEMPS 2026,,,,,0,0,Oui,5,https://underarmour.scene7.com/is/image/Underarmour/PS6011331-430_HF?rp=standard-0pad%7Cpdp&qlt=85&bgc=f0f0f0&wid=800&hei=1000&op_usm=1.75%2C0.3%2C2%2C0 ; https://underarmour.scene7.com/is/image/Underarmour/PS6011331-603_HF?rp=standard-0pad%7CcartFullDesktop&qlt=85&bgc=f0f0f0&wid=400&hei=500&op_usm=1.75%2C0.3%2C2%2C0 ; https://underarmour.scene7.com/is/image/Underarmour/PS6011331-430_HF?qlt=85&bgc=F0F0F0&wid=150&hei=150&resmode=sharp2 ; https://belk.scene7.com/is/image/Belk?layer=0&src=4500977_6011331_A_100&%24=&wid=828&fit=wrap ; https://belk.scene7.com/is/image/Belk?layer=0&src=4500977_6011331_B_603&%24=&wid=828&fit=wrap;;;;;;;;;;;;
6011354,POLY,Femme,SHORT,UNDER ARMOUR,PRINTEMPS 2026,,,,,0,0,Oui,5,https://underarmour.scene7.com/is/image/Underarmour/V5-6011354-600_FC?rp=standard-0pad%7CcartFullDesktop&qlt=85&bgc=f0f0f0&wid=400&hei=500&op_usm=1.75%2C0.3%2C2%2C0 ; https://underarmour.scene7.com/is/image/Underarmour/V5-6011354-498_FSF?rp=standard-0pad%7Cpdp&qlt=85&bgc=f0f0f0&wid=800&hei=1000&op_usm=1.75%2C0.3%2C2%2C0 ; https://underarmour.scene7.com/is/image/Underarmour/V5-6011354-498_FC?rp=standard-0pad%7Cpdp&qlt=85&bgc=f0f0f0&wid=800&hei=1000&op_usm=1.75%2C0.3%2C2%2C0 ; https://underarmour.scene7.com/is/image/Underarmour/V5-6011354-008_FC?rp=standard-0pad%7CcartFullDesktop&qlt=85&bgc=f0f0f0&wid=400&hei=500&op_usm=1.75%2C0.3%2C2%2C0 ; https://underarmour.scene7.com/is/image/Underarmour/V5-6011354-498_FC?qlt=85&bgc=F0F0F0&wid=150&hei=150&resmode=sharp2;;;;;;;;;;;;
"6013085,COL ROND COTON,Homme,CHANDAIL M.C.,UNDER ARMOUR,PRINTEMPS 2026,,,,,0,0,Oui,5,""https://m.media-amazon.com/images/I/91YWVhB0lkL._AC_UY1000_.jpg "; https://www.tradeinn.com/f/14046/140463014/under-armour-t-shirt-a-manches-courtes-boxed-sportstyle.webp ; https://static.galerieslafayette.com/cdn-cgi/image/width=224,height=244,quality=85,format=auto,fit=pad,background=white/media/images/hp_mod_100/hp_mod_100501174/hp_modvar_135882245/202603021117/t_shirt_ample_logo_en_coton_melange-1.jpg ; https://www.cdiscount.com/pdt2/2/8/7/1/550x550/mp11843287/rw/tee-shirt-under-armour-gl-foundation-ss-homm.jpg ;" https://m.media-amazon.com/images/I/81zwMef2auL._AC_UY350_.jpg""";;;;;;;;;;;;
6013508,COTON,Fille,HOODIE,UNDER ARMOUR,AUTOMNE 2026,,,,,0,0,Oui,5,https://underarmour.scene7.com/is/image/Underarmour/PS6013508-637_HF?rp=standard-0pad%7CcartFullDesktop&qlt=85&bgc=f0f0f0&wid=400&hei=500&op_usm=1.75%2C0.3%2C2%2C0 ; https://underarmour.scene7.com/is/image/Underarmour/PS6013508-001_HF?rp=standard-0pad%7CcartFullDesktop&qlt=85&bgc=f0f0f0&wid=400&hei=500&op_usm=1.75%2C0.3%2C2%2C0 ; https://underarmour.scene7.com/is/image/Underarmour/PS6013508-637_HB?rp=standard-0pad%7Cpdp&qlt=85&bgc=f0f0f0&wid=800&hei=1000&op_usm=1.75%2C0.3%2C2%2C0 ; https://underarmour.scene7.com/is/image/Underarmour/PS1381678-005_HF?rp=standard-0pad%7CcartFullDesktop&qlt=85&bgc=f0f0f0&wid=400&hei=500&op_usm=1.75%2C0.3%2C2%2C0 ; https://underarmour.scene7.com/is/image/Underarmour/V5-6013509-164_FC?rp=standard-0pad%7Cpdp&qlt=85&bgc=f0f0f0&wid=800&hei=1000&op_usm=1.75%2C0.3%2C2%2C0;;;;;;;;;;;;
73455,CROC,Unisexe,CHAUSSURE,BOGS CANADA (WEYCO GROUP),PRINTEMPS 25,,,,,0,0,Oui,5,https://www.bogsfootwear.com/shop/images/73455-279.jpg ; https://www.bogsfootwear.com/shop/rotate/73455-279/10.jpg ; https://www.bogsfootwear.ca/shop/rotate/73455-001/09.jpg ; https://www.bogsfootwear.ca/shop/rotate/73455-001/10.jpg ; https://www.bogsfootwear.com/shop/thumbnails/73455-653_t.jpg;;;;;;;;;;;;
